page_titles,product_titles,product_ratings,product_prices,avg_product_price,url,scraped_date
The 13 Best Pull Toys of 2021,Best 2-in-1 : Janod Pure Pull-Along Snail,,"[{'retailer': 'Amazon', 'price': '$30'}, {'retailer': 'Hellobabydirect.com', 'price': nan}, {'retailer': 'Maisonette.com', 'price': nan}]",30.0,https://www.thespruce.com/best-pull-toys-4164421,2021-12-27
The 13 Best Slippers for Women in 2021,Best Orthotic: Vionic Women's Gemma Mule Slipper,4.1,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': 'Vionicshoes.com', 'price': nan}, {'retailer': 'Zappos', 'price': '$70'}]",70.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best for Sweaty Feet: L.L. Bean Wicked Good Moccasins,4.2,"[{'retailer': 'L.L.Bean', 'price': '$79'}, {'retailer': 'Zappos', 'price': '$79'}]",79.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best for Pregnant Women: Acorn Spa Wrap,,"[{'retailer': 'Amazon', 'price': '$48'}, {'retailer': ""Macy's"", 'price': nan}, {'retailer': 'Nordstrom', 'price': '$48'}]",48.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best for Flat Feet : LifeStride Plush Slipper Sandal,,"[{'retailer': 'Dsw.com', 'price': nan}, {'retailer': 'Kohls.com', 'price': '$60'}, {'retailer': 'Lifestride.com', 'price': nan}]",60.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best Luxury : Giesswein Vent,,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': 'German-slippers.com', 'price': nan}, {'retailer': 'Zappos', 'price': '$148'}]",148.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best Shearling : Birkenstock Zermatt Shearling Slippers,4.0,"[{'retailer': 'Birkenstock.com', 'price': nan}]",,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best Budget: Minnetonka Jr. Trapper Moccasin Slipper,,"[{'retailer': 'Walmart', 'price': '$65'}, {'retailer': 'Dsw.com', 'price': nan}, {'retailer': 'Nordstromrack.com', 'price': nan}]",65.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best Overall: HAFLINGER Unisex AT Wool Hard Sole Slippers,4.8,"[{'retailer': 'Amazon', 'price': '$84'}, {'retailer': 'Zappos', 'price': '$100'}]",92.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best Slip-On: Parachute Classic Slippers,4.2,"[{'retailer': 'Parachute', 'price': '$39'}]",39.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best Cozy: UGG Ansley Slippers,3.3,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': ""Macy's"", 'price': '$100'}, {'retailer': 'Moosejaw.com', 'price': nan}]",100.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best Eco-Friendly: Everlane The ReNew Slipper,,"[{'retailer': 'Everlane.com', 'price': nan}]",,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best Nonslip: SOREL Nakiska Slipper II,,"[{'retailer': 'Walmart', 'price': '$38'}, {'retailer': 'Dsw.com', 'price': nan}, {'retailer': 'Sorel.com', 'price': nan}]",38.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best Slippers for Women in 2021,Best for Narrow Feet : UGG Fluff Yeah Genuine Shearling Slingback Sandal,,"[{'retailer': 'Asos.com', 'price': nan}, {'retailer': 'Nordstrom', 'price': '$100'}, {'retailer': 'Ugg.com', 'price': nan}]",100.0,https://www.thespruce.com/best-slippers-for-women-4845992,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for the Accident Prone: PopSockets Expanding Grip,,"[{'retailer': 'Amazon', 'price': '$9'}]",9.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for Bath Time Fun: Crayola Color Bath Dropz,,"[{'retailer': 'Amazon', 'price': '$6'}]",6.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for Germaphobes: SafeRest Hypoallergenic Waterproof Mattress Protector,,"[{'retailer': 'Amazon', 'price': '$35'}]",35.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for Quick Dinners: Instant Pot Duo 7-in-1 Electric Pressure Cooker,4.8,"[{'retailer': 'Amazon', 'price': '$89'}, {'retailer': 'Walmart', 'price': '$89'}, {'retailer': 'Instantbrands.com', 'price': nan}]",89.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for a Spa Like Home: URPOWER 300ml Aroma Essential Oil Diffuser,4.2,"[{'retailer': 'Amazon', 'price': '$37'}, {'retailer': 'Urpower.net', 'price': nan}]",37.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for Quiet Nights: Homedics White Noise Sound Machine,3.3,"[{'retailer': 'Amazon', 'price': '$22'}, {'retailer': 'Walmart', 'price': '$22'}, {'retailer': 'Homedics.com', 'price': nan}]",22.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for Instagrammers: Fujifilm Instax Mini 9,4.8,"[{'retailer': 'Amazon', 'price': '$72'}, {'retailer': 'Walmart', 'price': '$73'}]",72.5,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for Easy Wake Ups: Philips SmartSleep Wake-Up Light with Colored Sunrise Simulation,,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': 'Walmart', 'price': '$144'}]",144.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for LOL Fun: What Do You Meme Adult Party Game,3.8,"[{'retailer': 'Amazon', 'price': '$26'}]",26.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for Peaceful Sleep: Mellanni 1800 Collection Microfiber Sheet Set,3.4,"[{'retailer': 'Amazon', 'price': '$38'}, {'retailer': 'Wayfair', 'price': '$55'}, {'retailer': 'Walmart', 'price': '$33'}]",42.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for Quick Messes: BLACK+DECKER Dustbuster Handheld Vacuum,4.7,"[{'retailer': 'Amazon', 'price': '$59'}, {'retailer': 'Wayfair', 'price': '$84'}, {'retailer': 'Walmart', 'price': '$90'}]",77.66666666666667,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for Winter Blahs: Pure Enrichment MistAire Ultrasonic Cool Mist Humidifier,4.2,"[{'retailer': 'Amazon', 'price': '$40'}, {'retailer': 'Walmart', 'price': '$40'}, {'retailer': 'Bed Bath &amp; Beyond', 'price': nan}]",40.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 13 Best-Selling Products on Amazon in 2021,Best for Being Heard: Amazon Echo Dot (3rd Gen),3.1,"[{'retailer': 'Amazon', 'price': '$20'}, {'retailer': 'Best Buy', 'price': nan}, {'retailer': 'Kohls.com', 'price': '$20'}]",20.0,https://www.thespruce.com/best-selling-amazon-products-4157775,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Amazon 25th Anniversary Couple Champagne Glasses with Black Box,,"[{'retailer': 'Amazon', 'price': '$58'}]",58.0,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Uncommon Goods Better Every Year Tree Ring Art,,"[{'retailer': 'Uncommon Goods', 'price': '$115'}]",115.0,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,CB2 20-piece Rush Shiny Silver Flatware Set,,"[{'retailer': 'CB2', 'price': '$80'}]",80.0,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Uncommon Goods New York Times Custom Anniversary Book,,"[{'retailer': 'Uncommon Goods', 'price': '$100'}]",100.0,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Personalized Mall Timeless Message Personalized Leather Watch Box,,"[{'retailer': 'Personalizationmall.com', 'price': nan}]",,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Amazon Collection Sterling Silver Heart Locket,,"[{'retailer': 'Amazon', 'price': nan}]",,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Our Moments Couples Edition,,"[{'retailer': 'Amazon', 'price': '$21'}, {'retailer': 'Walmart', 'price': '$20'}]",20.5,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,The Million Roses ( LA ) White - Basic Box with Silver Roses,,"[{'retailer': 'Themillionroses.us', 'price': nan}]",,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Etsy Hand Stamped Personalized Key Chain,,"[{'retailer': 'Etsy', 'price': '$27'}]",27.0,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Personalization Mall Fortunate Love Personalized Fortune Cookie,,"[{'retailer': 'Personalizationmall.com', 'price': nan}]",,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Breville The Barista Express Espresso Machine,4.8,"[{'retailer': 'Amazon', 'price': '$700'}, {'retailer': 'Wayfair', 'price': '$600'}, {'retailer': 'Bed Bath &amp; Beyond', 'price': nan}]",650.0,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,WizardPins Silver Money Clip,,"[{'retailer': 'Amazon', 'price': '$30'}]",30.0,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Uncommon Goods Heart U Ringholder,,"[{'retailer': 'Uncommon Goods', 'price': '$68'}]",68.0,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best 25th Anniversary Gifts of 2021,Etsy Custom Sheet Music Canvas,,"[{'retailer': 'Etsy', 'price': '$229'}]",229.0,https://www.thespruce.com/best-25th-anniversary-gifts-4158646,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Harry's Winston Shaving Set,,"[{'retailer': 'Harrys.com', 'price': nan}, {'retailer': 'Mrporter.com', 'price': nan}]",,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Uncommon Goods Mindful Breathing Necklace,,"[{'retailer': 'Uncommon Goods', 'price': '$85'}]",85.0,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Grovemade Wood Laptop Stand,,"[{'retailer': 'Grovemade.com', 'price': nan}]",,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Etsy Personalized Jerry Can Mini Bar,,"[{'retailer': 'Etsy', 'price': '$272'}]",272.0,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Mark &amp; Graham Baseball Decanter and Glasses Gift Set,,"[{'retailer': 'Markandgraham.com', 'price': '$139'}]",139.0,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Fitbit Charge 4 Fitness Tracker,4.0,"[{'retailer': 'Walmart', 'price': '$79'}, {'retailer': 'Best Buy', 'price': nan}, {'retailer': 'Fitbit.com', 'price': nan}]",79.0,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Coyuchi Unisex Air Weight® Organic Robe,3.8,"[{'retailer': 'Coyuchi.com', 'price': '$128'}]",128.0,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Callaloo Box Subscription Box,,"[{'retailer': 'Callaloobox.com', 'price': nan}]",,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,UGG Ascot Slipper,,"[{'retailer': 'Amazon', 'price': '$120'}, {'retailer': 'Nordstrom', 'price': '$70'}, {'retailer': 'Ugg.com', 'price': nan}]",95.0,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Ray-Ban Clubmaster Sunglasses RB4175 Square,,"[{'retailer': 'Amazon', 'price': '$161'}, {'retailer': 'Kohls.com', 'price': '$161'}]",161.0,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Timex Men's TW2R80300 Southview 41mm Leather Strap Watch,,"[{'retailer': 'Amazon', 'price': nan}]",,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Ian Flood &amp; Chris Prosser NYC Skyline Chess Set,,"[{'retailer': 'Frontgate', 'price': '$90'}, {'retailer': 'Moma.org', 'price': nan}, {'retailer': 'Uncommon Goods', 'price': '$120'}]",105.0,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,George Foreman Indoor/Outdoor Electric Grill,4.7,"[{'retailer': 'Amazon', 'price': '$103'}, {'retailer': 'Wayfair', 'price': '$151'}, {'retailer': 'Walmart', 'price': '$79'}]",111.0,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Birthday Gifts for Men in 2021,Uncommon Goods Infuse &amp; Pour Alcohol Kit,,"[{'retailer': 'Uncommon Goods', 'price': '$25'}]",25.0,https://www.thespruce.com/best-birthday-gifts-for-men-4159254,2021-12-27
The 14 Best Coffee Tables of 2022,IKEA LACK Coffee Table,,"[{'retailer': 'Ikea', 'price': '$30'}]",30.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,West Elm Mid Century Pop Up Coffee Table,,"[{'retailer': 'West Elm', 'price': '$849'}]",849.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,Urban Outfitters Marisol Coffee Table,,"[{'retailer': 'Urban Outfitters', 'price': '$179'}]",179.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,Article Bios Coffee Table,,"[{'retailer': 'Article.com', 'price': nan}]",,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,Coastal Farmhouse Kinsella Coffee Table,,"[{'retailer': 'Wayfair', 'price': '$205'}]",205.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,Home Decorators Collection Calluna Round Metal Coffee Table,,"[{'retailer': 'Home Depot', 'price': '$319'}]",319.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,Pottery Barn Takhat Reclaimed Wood Coffee Table,,"[{'retailer': 'Pottery Barn', 'price': '$799'}]",799.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,World Market Zeke Outdoor Coffee Table,,"[{'retailer': 'World Market', 'price': '$230'}]",230.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,GreenForest Coffee Table,,"[{'retailer': 'Amazon', 'price': nan}]",,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,CB2 Peekaboo Acrylic Coffee Table,,"[{'retailer': 'CB2', 'price': '$299'}]",299.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,Mecor Glass Coffee Table,,"[{'retailer': 'Amazon', 'price': '$182'}, {'retailer': 'Mecor.com', 'price': nan}]",182.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,Floyd The Coffee Table,,"[{'retailer': 'West Elm', 'price': nan}, {'retailer': 'Floydhome.com', 'price': nan}]",,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,AllModern Hana Nesting Coffee Table Set,,"[{'retailer': 'Allmodern.com', 'price': '$250'}]",250.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Coffee Tables of 2022,Anthropologie Targua Moroccan Coffee Table,,"[{'retailer': 'Anthropologie', 'price': '$1,398'}]",1398.0,https://www.thespruce.com/best-coffee-tables-4150638,2021-12-27
The 14 Best Dining Chairs of 2022,Anthropologie Pari Rattan Chair,,"[{'retailer': 'Anthropologie', 'price': '$119'}]",119.0,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,Kelly Clarkson Home Lila Tufted Linen Upholstered Arm Chair,,"[{'retailer': 'Wayfair', 'price': '$360'}]",360.0,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,World Market Paige Upholstered Dining Chair,,"[{'retailer': 'World Market', 'price': '$250'}]",250.0,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,IKEA STEFAN Chair,,"[{'retailer': 'Ikea', 'price': '$25'}]",25.0,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,FDW Store Metal Dining Chairs,,"[{'retailer': 'Amazon', 'price': '$117'}, {'retailer': 'Walmart', 'price': '$162'}]",139.5,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,Pottery Barn Layton Upholstered Dining Chair,,"[{'retailer': 'Pottery Barn', 'price': '$299'}]",299.0,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,Article Zola Black Leather Chair,,"[{'retailer': 'Article.com', 'price': '$229'}]",229.0,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,Serena &amp; Lily Sunwashed Riviera Dining Chair,,"[{'retailer': 'Serena And Lily', 'price': nan}]",,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,West Elm Slope Leather Dining Chair,,"[{'retailer': 'West Elm', 'price': '$269'}]",269.0,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,Wade Logan Wade Logan Kora Fabric Upholstered Dining Chair (Set of 2),,"[{'retailer': 'Wayfair', 'price': '$160'}]",160.0,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,IKEA TOBIAS Chair,,"[{'retailer': 'Ikea', 'price': '$79'}]",79.0,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,Tomile Wishbone Chair,,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': 'Tomile-furniture.com', 'price': nan}]",,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
The 14 Best Dining Chairs of 2022,Pottery Barn Aaron Dining Chair,,"[{'retailer': 'Pottery Barn', 'price': '$296'}]",296.0,https://www.thespruce.com/best-dining-chairs-4154196,2021-12-27
